stonekyx 2270488_2453486_stonekyx.c [["IfStmt", 8.400000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.271200e+01], ["UnaryOperator", 2.537548e+01], ["CallExpr", 7.522472e+00], ["CaseStmt", 8.963697e+00], ["IntegerLiteral", 6.461669e+00], ["DeclRefExpr", 2.784114e+01], ["Var", 1.905172e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.963697e+00], ["ParenExpr", 2.415007e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.029833e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.696970e+00], ["ImplicitCastExpr", 1.004226e+01], ["MemberExpr", 1.069192e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.463950e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.500004e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.420536e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017141e+00]] 
stonekyx 2270488_2463486_stonekyx.c [["CallExpr", 7.404494e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.526571e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.251488e+01], ["CaseStmt", 8.895237e+00], ["IntegerLiteral", 6.541160e+00], ["DeclRefExpr", 2.796907e+01], ["Var", 1.845454e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.895241e+00], ["ParenExpr", 2.425166e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.034308e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.621622e+00], ["ImplicitCastExpr", 1.099936e+01], ["MemberExpr", 1.065559e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.474225e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.470318e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.384259e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.019920e+00]] 
stonekyx 2974486_5709773144064000_stonekyx.c [["CallExpr", 7.462857e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.573697e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.272154e+01], ["BreakStmt", 8.955933e+00], ["ParenExpr", 2.470941e+01], ["CaseStmt", 8.955933e+00], ["IntegerLiteral", 6.565615e+00], ["DeclRefExpr", 2.852090e+01], ["Var", 1.735294e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.035466e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.121722e+01], ["CStyleCastExpr", 5.020746e+00], ["FloatingLiteral", 5.000000e+00], ["MemberExpr", 1.066403e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.526086e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.467191e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.345536e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
stonekyx 2974486_5756407898963968_stonekyx.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.270445e+01], ["UnaryOperator", 2.570797e+01], ["CallExpr", 7.521978e+00], ["CaseStmt", 9.016500e+00], ["IntegerLiteral", 6.414382e+00], ["DeclRefExpr", 2.823549e+01], ["Var", 1.808696e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.016500e+00], ["ParenExpr", 2.446381e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.026697e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.857143e+00], ["ImplicitCastExpr", 9.744223e+00], ["MemberExpr", 1.071351e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.504795e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.475071e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.430435e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.015267e+00]] 
stubbscroll 1460488_1483485_stubbscroll.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["CallExpr", 7.211111e+00], ["UnaryOperator", 2.503862e+01], ["ArraySubscriptExpr", 1.144638e+01], ["CaseStmt", 9.006845e+00], ["IntegerLiteral", 6.468528e+00], ["DeclRefExpr", 2.743257e+01], ["Var", 1.827586e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.006853e+00], ["ParenExpr", 2.403305e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.033534e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 5.600000e+00], ["ImplicitCastExpr", 1.030439e+01], ["MemberExpr", 1.073889e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.442858e+01], ["Function", 1.000000e+00], ["Field", 2.000000e+00], ["CompoundAssignOperator", 8.475807e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.397297e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.019087e+00]] 
stubbscroll 1460488_1483488_stubbscroll.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.272253e+01], ["UnaryOperator", 2.523612e+01], ["CallExpr", 7.480000e+00], ["CaseStmt", 8.972414e+00], ["IntegerLiteral", 6.431546e+00], ["DeclRefExpr", 2.793794e+01], ["Var", 1.721154e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.972414e+00], ["ParenExpr", 2.421695e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.027884e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.029996e+01], ["MemberExpr", 1.069483e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.471924e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.465055e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.408696e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016007e+00]] 
stubbscroll 1460488_1595491_stubbscroll.c [["IfStmt", 8.200000e+00], ["SwitchStmt", 7.454545e+00], ["ArraySubscriptExpr", 1.263512e+01], ["UnaryOperator", 2.499446e+01], ["CallExpr", 7.358823e+00], ["BreakStmt", 8.925170e+00], ["ParenExpr", 2.388032e+01], ["CaseStmt", 8.925171e+00], ["IntegerLiteral", 6.473993e+00], ["DeclRefExpr", 2.764989e+01], ["Var", 1.714286e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.030564e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 7.000000e+00], ["CompoundStmt", 6.806452e+00], ["ImplicitCastExpr", 1.024195e+01], ["MemberExpr", 1.067639e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.438285e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.447231e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.406723e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017668e+00]] 
stubbscroll 2270488_2449486_stubbscroll.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.300903e+01], ["UnaryOperator", 2.543122e+01], ["CallExpr", 7.580111e+00], ["CaseStmt", 9.067091e+00], ["IntegerLiteral", 6.349049e+00], ["DeclRefExpr", 2.805109e+01], ["Var", 1.652174e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.067091e+00], ["ParenExpr", 2.433896e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.024491e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 9.089270e+00], ["MemberExpr", 1.078780e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.489592e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.481587e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013710e+00]] 
stubbscroll 2270488_2453486_stubbscroll.c [["CallExpr", 7.580110e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.559207e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.291865e+01], ["CaseStmt", 9.049506e+00], ["IntegerLiteral", 6.432493e+00], ["DeclRefExpr", 2.842522e+01], ["Var", 1.700934e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.049504e+00], ["ParenExpr", 2.461646e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.028754e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.028360e+01], ["MemberExpr", 1.074931e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.518159e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.473236e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.339830e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016133e+00]] 
stubbscroll 2270488_2463486_stubbscroll.c [["IfStmt", 8.375000e+00], ["UnaryOperator", 2.516033e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.273938e+01], ["CallExpr", 7.414773e+00], ["CaseStmt", 8.946668e+00], ["IntegerLiteral", 6.440764e+00], ["DeclRefExpr", 2.791616e+01], ["Var", 1.830357e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.946668e+00], ["ParenExpr", 2.418011e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.028202e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.857143e+00], ["ImplicitCastExpr", 1.016287e+01], ["MemberExpr", 1.071688e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.469491e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.472633e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.424107e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016274e+00]] 
stubbscroll 2974486_5709773144064000_stubbscroll.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.271084e+01], ["UnaryOperator", 2.485893e+01], ["CallExpr", 7.358823e+00], ["CaseStmt", 8.936169e+00], ["IntegerLiteral", 6.464433e+00], ["DeclRefExpr", 2.766228e+01], ["Var", 1.833334e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.936169e+00], ["ParenExpr", 2.401885e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.029743e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.030009e+01], ["MemberExpr", 1.069863e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.451503e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.476446e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017259e+00]] 
stubbscroll 2974486_5756407898963968_stubbscroll.c [["CallExpr", 7.561111e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.555506e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.280303e+01], ["CaseStmt", 9.035601e+00], ["IntegerLiteral", 6.431818e+00], ["DeclRefExpr", 2.815762e+01], ["Var", 1.669643e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.035594e+00], ["ParenExpr", 2.443859e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.028048e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 9.812173e+00], ["MemberExpr", 1.077045e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.493775e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.455260e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.420536e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016002e+00]] 
suxing11 1460488_1483485_suxing11.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["CallExpr", 7.483517e+00], ["UnaryOperator", 2.522014e+01], ["ArraySubscriptExpr", 1.254651e+01], ["CaseStmt", 9.022508e+00], ["IntegerLiteral", 6.385927e+00], ["DeclRefExpr", 2.784453e+01], ["Var", 1.788136e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.022512e+00], ["ParenExpr", 2.425658e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.024898e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.621622e+00], ["ImplicitCastExpr", 9.618464e+00], ["MemberExpr", 1.075065e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.474674e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.480420e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.420536e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.014376e+00]] 
suxing11 1460488_1483488_suxing11.c [["CallExpr", 7.572226e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.562497e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.281155e+01], ["CaseStmt", 9.012821e+00], ["IntegerLiteral", 6.455189e+00], ["DeclRefExpr", 2.823219e+01], ["Var", 1.782609e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.012818e+00], ["ParenExpr", 2.445556e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.028805e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.006542e+01], ["MemberExpr", 1.072868e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.498296e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.484379e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.419167e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016471e+00]] 
suxing11 1460488_1595491_suxing11.c [["CallExpr", 7.423728e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.519046e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.276795e+01], ["CaseStmt", 8.983497e+00], ["IntegerLiteral", 6.408976e+00], ["DeclRefExpr", 2.787820e+01], ["Var", 1.808696e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.983500e+00], ["ParenExpr", 2.416429e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.026562e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.857143e+00], ["ImplicitCastExpr", 9.768156e+00], ["MemberExpr", 1.070909e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.469423e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.480614e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.423009e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.015305e+00]] 
suxing11 2270488_2449486_suxing11.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.290687e+01], ["UnaryOperator", 2.523760e+01], ["CallExpr", 7.595744e+00], ["CaseStmt", 9.101189e+00], ["IntegerLiteral", 6.346301e+00], ["DeclRefExpr", 2.817861e+01], ["Var", 1.750000e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.101186e+00], ["ParenExpr", 2.441123e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.023011e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.578948e+00], ["ImplicitCastExpr", 9.144087e+00], ["MemberExpr", 1.081281e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.494094e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.482847e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.403478e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013273e+00]] 
suxing11 2270488_2453486_suxing11.c [["CallExpr", 7.541901e+00], ["IfStmt", 8.250000e+00], ["UnaryOperator", 2.575334e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.275650e+01], ["CaseStmt", 9.003280e+00], ["IntegerLiteral", 6.394155e+00], ["DeclRefExpr", 2.836425e+01], ["Var", 1.576923e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.003280e+00], ["ParenExpr", 2.454685e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.025326e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.958333e+00], ["ImplicitCastExpr", 9.605281e+00], ["MemberExpr", 1.072486e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.510037e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.451615e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.400877e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.014342e+00]] 
suxing11 2270488_2463486_suxing11.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.251768e+01], ["UnaryOperator", 2.499120e+01], ["CallExpr", 7.382856e+00], ["CaseStmt", 8.983051e+00], ["IntegerLiteral", 6.421658e+00], ["DeclRefExpr", 2.775091e+01], ["Var", 1.796460e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.983051e+00], ["ParenExpr", 2.409702e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.027432e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.911765e+00], ["ImplicitCastExpr", 9.790154e+00], ["MemberExpr", 1.071352e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.457781e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.482755e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.420536e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.015631e+00]] 
suxing11 2974486_5709773144064000_suxing11.c [["IfStmt", 8.333333e+00], ["CallExpr", 7.502826e+00], ["UnaryOperator", 2.495254e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.293477e+01], ["CaseStmt", 9.000001e+00], ["IntegerLiteral", 6.474648e+00], ["DeclRefExpr", 2.797008e+01], ["Var", 1.700934e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.999994e+00], ["ParenExpr", 2.429836e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.033613e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.013935e+01], ["FloatingLiteral", 5.000000e+00], ["MemberExpr", 1.070496e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.481757e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.464570e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.363559e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.018864e+00]] 
suxing11 2974486_5756407898963968_suxing11.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.287425e+01], ["UnaryOperator", 2.526788e+01], ["CallExpr", 7.632979e+00], ["CaseStmt", 9.065012e+00], ["IntegerLiteral", 6.364499e+00], ["DeclRefExpr", 2.799903e+01], ["Var", 1.672414e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.065012e+00], ["ParenExpr", 2.424202e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.023788e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.593750e+00], ["ImplicitCastExpr", 9.536688e+00], ["MemberExpr", 1.075773e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.478048e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.466675e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.443802e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013475e+00]] 
yey177 1460488_1483485_yey177.c [["CallExpr", 7.319767e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.507492e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.253908e+01], ["CaseStmt", 8.942857e+00], ["IntegerLiteral", 6.456442e+00], ["DeclRefExpr", 2.775539e+01], ["Var", 1.833334e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.942858e+00], ["ParenExpr", 2.407017e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.028527e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.911765e+00], ["ImplicitCastExpr", 1.012792e+01], ["MemberExpr", 1.068539e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.454691e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.502796e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016604e+00]] 
yey177 1460488_1483488_yey177.c [["CallExpr", 7.293413e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.463884e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.269350e+01], ["BreakStmt", 8.900709e+00], ["ParenExpr", 2.382189e+01], ["CaseStmt", 8.900709e+00], ["IntegerLiteral", 6.442444e+00], ["DeclRefExpr", 2.742775e+01], ["Var", 1.841122e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.027353e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.018534e+01], ["CStyleCastExpr", 5.016263e+00], ["MemberExpr", 1.065159e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.427892e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.488252e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.404717e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
